timestamp,bid_price_1,bid_price_2,bid_price_3,bid_price_4,bid_price_5,bid_size_1,bid_size_2,bid_size_3,bid_size_4,bid_size_5,ask_price_1,ask_price_2,ask_price_3,ask_price_4,ask_price_5,ask_size_1,ask_size_2,ask_size_3,ask_size_4,ask_size_5
2024-07-10 19:36:00+00:00,232.15,232.15,232.15,232.15,232.15,300.0,100.0,100.0,120.0,300.0,232.08,232.08,232.08,232.08,232.08,1407.0,1407.0,1207.0,1207.0,1207.0
2024-07-10 19:37:00+00:00,232.13,232.13,232.13,232.13,232.13,148.0,148.0,48.0,48.0,48.0,232.05,232.05,232.05,232.05,232.05,611.0,311.0,211.0,111.0,108.0
2024-07-10 19:38:00+00:00,232.19,232.19,232.19,232.19,232.19,93.0,108.0,100.0,108.0,108.0,232.07,232.07,232.07,232.07,232.07,203.0,200.0,100.0,666.0,766.0
2024-07-10 19:39:00+00:00,232.23,232.23,232.23,232.23,232.23,440.0,540.0,527.0,352.0,100.0,232.13,232.13,232.13,232.13,232.13,115.0,200.0,100.0,194.0,194.0
2024-07-10 19:40:00+00:00,232.23,232.23,232.23,232.23,232.23,200.0,100.0,300.0,300.0,300.0,232.16,232.16,232.16,232.16,232.16,760.0,860.0,660.0,200.0,300.0
2024-07-10 19:41:00+00:00,232.37,232.37,232.37,232.37,232.37,100.0,400.0,500.0,100.0,300.0,232.21,232.21,232.21,232.21,232.21,305.0,305.0,305.0,405.0,475.0
2024-07-10 19:42:00+00:00,232.33,232.33,232.33,232.33,232.33,200.0,178.0,178.0,287.0,101.0,232.3,232.3,232.3,232.3,232.3,100.0,301.0,500.0,401.0,100.0
2024-07-10 19:43:00+00:00,232.33,232.33,232.33,232.33,232.33,1565.0,1554.0,1943.0,1943.0,1652.0,232.26,232.26,232.26,232.26,232.26,170.0,270.0,200.0,544.0,244.0
2024-07-10 19:44:00+00:00,232.41,232.41,232.41,232.41,232.41,3292.0,6673.0,6673.0,6379.0,6379.0,232.26,232.26,232.26,232.26,232.26,50.0,4.0,103.0,103.0,103.0
2024-07-10 19:45:00+00:00,232.5,232.5,232.5,232.5,232.5,449.0,1049.0,949.0,1049.0,1249.0,232.4,232.4,232.4,232.4,232.4,406.0,906.0,806.0,706.0,706.0
2024-07-10 19:46:00+00:00,232.52,232.52,232.52,232.52,232.52,100.0,200.0,136.0,200.0,200.0,232.47,232.47,232.47,232.47,232.47,200.0,100.0,700.0,800.0,700.0
2024-07-10 19:47:00+00:00,232.55,232.55,232.55,232.55,232.55,200.0,180.0,180.0,180.0,180.0,232.51,232.51,232.51,232.51,232.51,603.0,303.0,403.0,1016.0,1016.0
2024-07-10 19:48:00+00:00,232.69,232.69,232.69,232.69,232.69,300.0,400.0,479.0,50.0,50.0,232.55,232.55,232.55,232.55,232.55,2361.0,2261.0,1937.0,1289.0,1289.0
2024-07-10 19:49:00+00:00,232.67,232.67,232.67,232.67,232.67,525.0,525.0,332.0,232.0,232.0,232.6,232.6,232.6,232.6,232.6,187.0,100.0,187.0,187.0,87.0
2024-07-10 19:50:00+00:00,232.69,232.69,232.69,232.69,232.69,306.0,396.0,396.0,296.0,95.0,232.61,232.61,232.61,232.61,232.61,294.0,300.0,300.0,200.0,429.0
2024-07-10 19:51:00+00:00,232.74,232.74,232.74,232.74,232.74,459.0,519.0,559.0,834.0,834.0,232.61,232.61,232.61,232.61,232.61,460.0,100.0,660.0,660.0,100.0
2024-07-10 19:52:00+00:00,232.71,232.71,232.71,232.71,232.71,200.0,100.0,100.0,242.0,227.0,232.64,232.64,232.64,232.64,232.64,259.0,259.0,459.0,459.0,459.0
2024-07-10 19:53:00+00:00,232.67,232.67,232.67,232.67,232.67,549.0,1049.0,549.0,1083.0,1454.0,232.59,232.59,232.59,232.59,232.59,400.0,200.0,200.0,100.0,200.0
2024-07-10 19:54:00+00:00,232.9,232.9,232.9,232.9,232.9,251.0,251.0,551.0,651.0,351.0,232.64,232.64,232.64,232.64,232.64,140.0,140.0,140.0,40.0,100.0
2024-07-10 19:55:00+00:00,232.92,232.92,232.92,232.92,232.92,658.0,519.0,328.0,807.0,300.0,232.67,232.67,232.67,232.67,232.67,727.0,727.0,1027.0,1057.0,1157.0
2024-07-10 19:56:00+00:00,232.87,232.87,232.87,232.87,232.87,700.0,2045.0,521.0,522.0,535.0,232.77,232.77,232.77,232.77,232.77,718.0,714.0,218.0,718.0,195.0
2024-07-10 19:57:00+00:00,233.0,233.0,233.0,233.0,233.0,145.0,137.0,200.0,668.0,618.0,232.86,232.86,232.86,232.86,232.86,539.0,384.0,339.0,339.0,439.0
2024-07-10 19:58:00+00:00,233.01,233.01,233.01,233.01,233.01,100.0,700.0,459.0,459.0,359.0,232.96,232.96,232.96,232.96,232.96,1407.0,1407.0,1602.0,704.0,804.0
2024-07-10 19:59:00+00:00,233.06,233.06,233.06,233.06,233.06,100.0,100.0,100.0,300.0,100.0,232.89,232.89,232.89,232.89,232.89,61.0,61.0,61.0,61.0,61.0
2024-07-11 13:30:00+00:00,231.85,231.85,231.85,231.85,231.85,100.0,100.0,100.0,100.0,100.0,231.04,231.04,231.04,231.04,231.05,100.0,200.0,200.0,100.0,200.0
2024-07-11 13:31:00+00:00,231.65,231.65,231.65,231.65,231.65,13.0,13.0,300.0,21.0,511.0,231.32,231.32,231.32,231.32,231.32,100.0,200.0,400.0,300.0,100.0
2024-07-11 13:32:00+00:00,231.85,231.85,231.85,231.85,231.84,200.0,100.0,100.0,200.0,300.0,231.42,231.42,231.42,231.42,231.42,300.0,300.0,25.0,25.0,200.0
2024-07-11 13:33:00+00:00,231.65,231.65,231.64,231.64,231.64,200.0,100.0,151.0,150.0,101.0,231.2,231.2,231.2,231.2,231.2,150.0,100.0,100.0,100.0,100.0
2024-07-11 13:34:00+00:00,231.82,231.82,231.82,231.82,231.82,44.0,100.0,100.0,200.0,200.0,231.23,231.23,231.24,231.24,231.24,100.0,200.0,40.0,140.0,340.0
2024-07-11 13:35:00+00:00,231.39,231.39,231.39,231.39,231.39,10.0,10.0,50.0,70.0,137.0,230.92,230.92,230.92,230.92,230.92,221.0,231.0,231.0,221.0,221.0
2024-07-11 13:36:00+00:00,231.32,231.32,231.32,231.32,231.32,1.0,10.0,92.0,82.0,200.0,230.78,230.79,230.79,230.79,230.79,10.0,100.0,10.0,200.0,50.0
2024-07-11 13:37:00+00:00,231.44,231.44,231.43,231.43,231.43,100.0,100.0,200.0,50.0,150.0,230.86,230.86,230.86,230.86,230.86,100.0,100.0,110.0,110.0,110.0
2024-07-11 13:38:00+00:00,231.4,231.4,231.4,231.4,231.4,20.0,110.0,10.0,110.0,210.0,231.04,231.04,231.05,231.05,231.05,210.0,110.0,230.0,100.0,230.0
2024-07-11 13:39:00+00:00,231.46,231.46,231.46,231.46,231.46,110.0,10.0,10.0,110.0,100.0,231.2,231.2,231.2,231.2,231.2,354.0,200.0,179.0,100.0,400.0
2024-07-11 13:40:00+00:00,231.54,231.54,231.54,231.54,231.54,200.0,250.0,250.0,100.0,200.0,231.32,231.32,231.32,231.32,231.32,235.0,235.0,235.0,235.0,335.0
2024-07-11 13:41:00+00:00,231.62,231.62,231.62,231.62,231.62,100.0,10.0,100.0,100.0,110.0,231.36,231.36,231.36,231.36,231.36,100.0,100.0,200.0,14.0,114.0
2024-07-11 13:42:00+00:00,231.53,231.53,231.53,231.53,231.53,210.0,110.0,260.0,310.0,310.0,231.17,231.17,231.18,231.18,231.18,99.0,99.0,200.0,100.0,125.0
2024-07-11 13:43:00+00:00,231.54,231.54,231.54,231.53,231.53,100.0,200.0,200.0,3.0,103.0,231.2,231.2,231.2,231.21,231.21,100.0,100.0,10.0,100.0,10.0
2024-07-11 13:44:00+00:00,232.38,232.38,232.38,232.38,232.38,1000.0,1000.0,1000.0,1180.0,1000.0,231.5,231.5,231.5,231.5,231.5,1.0,14.0,71.0,14.0,24.0
2024-07-11 13:45:00+00:00,232.19,232.19,232.19,232.19,232.19,100.0,100.0,200.0,100.0,100.0,231.59,231.59,231.59,231.59,231.6,200.0,210.0,110.0,210.0,300.0
2024-07-11 13:46:00+00:00,231.78,231.78,231.78,231.78,231.78,10.0,110.0,10.0,10.0,10.0,231.44,231.45,231.45,231.45,231.46,50.0,50.0,100.0,150.0,160.0
2024-07-11 13:47:00+00:00,231.57,231.57,231.56,231.56,231.56,110.0,10.0,100.0,100.0,200.0,230.96,230.96,230.96,230.96,230.96,100.0,330.0,300.0,100.0,100.0
2024-07-11 13:48:00+00:00,231.02,231.02,231.02,231.02,231.02,240.0,40.0,220.0,220.0,200.0,230.83,230.83,230.83,230.83,230.83,200.0,200.0,100.0,130.0,430.0
2024-07-11 13:49:00+00:00,230.84,230.84,230.84,230.84,230.84,100.0,200.0,50.0,50.0,386.0,230.15,230.15,230.15,230.15,230.15,400.0,200.0,200.0,100.0,175.0
2024-07-11 13:50:00+00:00,230.81,230.81,230.81,230.81,230.8,100.0,220.0,120.0,120.0,70.0,230.23,230.23,230.23,230.23,230.23,20.0,1324.0,1224.0,1324.0,938.0
2024-07-11 13:51:00+00:00,230.95,230.94,230.94,230.94,230.94,100.0,190.0,30.0,115.0,30.0,230.45,230.45,230.45,230.45,230.45,200.0,245.0,245.0,100.0,120.0
2024-07-11 13:52:00+00:00,230.93,230.93,230.93,230.93,230.92,10.0,100.0,100.0,110.0,215.0,230.64,230.64,230.66,230.66,230.66,17.0,17.0,200.0,200.0,210.0
2024-07-11 13:53:00+00:00,230.86,230.86,230.86,230.86,230.86,200.0,420.0,20.0,20.0,300.0,230.48,230.48,230.48,230.48,230.48,100.0,300.0,220.0,320.0,220.0
2024-07-11 13:54:00+00:00,231.0,230.99,230.99,230.99,230.99,20.0,20.0,150.0,150.0,150.0,230.69,230.69,230.69,230.69,230.69,100.0,120.0,220.0,120.0,100.0
2024-07-11 13:55:00+00:00,231.35,231.35,231.35,231.35,231.35,142.0,585.0,87.0,585.0,570.0,230.99,230.99,230.99,230.99,230.99,100.0,100.0,320.0,120.0,100.0
2024-07-11 13:56:00+00:00,231.29,231.29,231.29,231.29,231.29,107.0,30.0,82.0,82.0,82.0,230.93,230.94,230.94,230.94,230.94,20.0,100.0,100.0,100.0,100.0
2024-07-11 13:57:00+00:00,231.53,231.53,231.53,231.53,231.53,200.0,200.0,20.0,100.0,200.0,230.97,230.97,230.97,230.97,230.97,20.0,100.0,100.0,100.0,194.0
2024-07-11 13:58:00+00:00,231.66,231.66,231.66,231.66,231.65,20.0,200.0,200.0,300.0,120.0,231.51,231.51,231.51,231.51,231.51,600.0,419.0,110.0,640.0,600.0
2024-07-11 13:59:00+00:00,231.83,231.83,231.83,231.83,231.83,120.0,120.0,100.0,120.0,100.0,231.47,231.47,231.47,231.48,231.48,100.0,120.0,20.0,320.0,220.0
2024-07-11 14:00:00+00:00,231.86,231.86,231.86,231.86,231.86,200.0,100.0,200.0,200.0,200.0,231.55,231.55,231.55,231.55,231.56,200.0,20.0,100.0,100.0,100.0
2024-07-11 14:01:00+00:00,231.76,231.76,231.76,231.76,231.76,206.0,20.0,120.0,206.0,206.0,231.53,231.53,231.53,231.53,231.53,20.0,220.0,20.0,100.0,100.0
2024-07-11 14:02:00+00:00,231.7,231.7,231.7,231.7,231.69,25.0,20.0,45.0,45.0,500.0,231.53,231.53,231.53,231.53,231.53,200.0,100.0,400.0,300.0,400.0
2024-07-11 14:03:00+00:00,231.83,231.83,231.83,231.83,231.83,300.0,300.0,300.0,100.0,400.0,231.58,231.58,231.58,231.58,231.58,100.0,200.0,100.0,100.0,500.0
2024-07-11 14:04:00+00:00,231.9,231.9,231.9,231.9,231.9,508.0,8.0,8.0,8.0,8.0,231.55,231.55,231.55,231.55,231.55,250.0,250.0,300.0,500.0,300.0
2024-07-11 14:05:00+00:00,231.98,231.98,231.98,231.98,231.98,142.0,200.0,100.0,100.0,420.0,231.59,231.59,231.59,231.59,231.59,100.0,160.0,190.0,190.0,30.0
2024-07-11 14:06:00+00:00,232.07,232.06,232.06,232.06,232.06,20.0,420.0,420.0,200.0,20.0,231.85,231.85,231.85,231.85,231.85,230.0,200.0,330.0,330.0,330.0
2024-07-11 14:07:00+00:00,232.14,232.14,232.13,232.13,232.13,100.0,80.0,16.0,320.0,219.0,231.48,231.48,231.48,231.48,231.48,100.0,100.0,200.0,300.0,300.0
2024-07-11 14:08:00+00:00,231.77,231.77,231.77,231.77,231.76,100.0,100.0,200.0,200.0,362.0,231.45,231.45,231.45,231.46,231.46,300.0,300.0,100.0,300.0,300.0
2024-07-11 14:09:00+00:00,231.81,231.81,231.81,231.81,231.81,110.0,110.0,160.0,160.0,160.0,231.28,231.28,231.28,231.28,231.28,200.0,100.0,800.0,800.0,800.0
2024-07-11 14:10:00+00:00,231.41,231.41,231.4,231.4,231.4,100.0,310.0,200.0,110.0,110.0,230.97,230.97,230.97,230.98,230.98,200.0,200.0,200.0,30.0,100.0
2024-07-11 14:11:00+00:00,230.96,230.96,230.96,230.96,230.96,145.0,25.0,120.0,345.0,325.0,230.32,230.32,230.32,230.32,230.32,200.0,100.0,4.0,14.0,214.0
2024-07-11 14:12:00+00:00,230.87,230.87,230.87,230.87,230.87,120.0,91.0,111.0,220.0,120.0,230.42,230.43,230.43,230.43,230.43,70.0,284.0,270.0,184.0,170.0
2024-07-11 14:13:00+00:00,231.04,231.04,231.04,231.03,231.03,100.0,100.0,20.0,200.0,400.0,230.63,230.63,230.63,230.63,230.63,20.0,20.0,76.0,276.0,256.0
2024-07-11 14:14:00+00:00,230.72,230.71,230.71,230.71,230.71,20.0,130.0,530.0,430.0,20.0,230.41,230.41,230.41,230.41,230.41,200.0,200.0,200.0,200.0,200.0
2024-07-11 14:15:00+00:00,230.48,230.48,230.47,230.47,230.47,100.0,100.0,110.0,110.0,110.0,229.86,229.86,229.86,229.86,229.86,100.0,100.0,170.0,400.0,400.0
2024-07-11 14:16:00+00:00,230.21,230.21,230.21,230.21,230.21,20.0,35.0,35.0,35.0,35.0,229.89,229.89,229.89,229.89,229.89,90.0,290.0,100.0,120.0,320.0
2024-07-11 14:17:00+00:00,230.29,230.29,230.29,230.29,230.29,120.0,100.0,120.0,320.0,100.0,229.87,229.88,229.88,229.88,229.88,200.0,420.0,620.0,620.0,600.0
2024-07-11 14:18:00+00:00,229.99,229.99,229.99,229.98,229.98,240.0,20.0,220.0,300.0,420.0,229.54,229.54,229.54,229.54,229.54,20.0,420.0,620.0,600.0,400.0
2024-07-11 14:19:00+00:00,229.91,229.9,229.9,229.9,229.9,20.0,50.0,50.0,200.0,100.0,229.43,229.43,229.44,229.44,229.44,200.0,200.0,20.0,12.0,20.0
2024-07-11 14:20:00+00:00,229.58,229.58,229.58,229.58,229.58,200.0,200.0,300.0,200.0,100.0,229.1,229.1,229.1,229.1,229.1,300.0,436.0,436.0,200.0,220.0
2024-07-11 14:21:00+00:00,229.6,229.6,229.6,229.6,229.6,170.0,370.0,176.0,151.0,126.0,228.63,228.64,228.64,228.64,228.64,120.0,430.0,410.0,410.0,100.0
2024-07-11 14:22:00+00:00,229.05,229.05,229.05,229.05,229.05,270.0,20.0,20.0,20.0,100.0,228.55,228.55,228.55,228.56,228.56,91.0,120.0,91.0,91.0,91.0
2024-07-11 14:23:00+00:00,229.27,229.27,229.27,229.27,229.27,50.0,50.0,100.0,110.0,10.0,229.03,229.04,229.04,229.04,229.04,220.0,30.0,155.0,30.0,30.0
2024-07-11 14:24:00+00:00,229.33,229.33,229.33,229.33,229.33,20.0,200.0,97.0,97.0,100.0,228.87,228.87,228.88,228.88,228.88,100.0,100.0,300.0,100.0,300.0
2024-07-11 14:25:00+00:00,229.52,229.52,229.52,229.52,229.52,200.0,100.0,15.0,115.0,200.0,229.06,229.06,229.06,229.06,229.06,320.0,200.0,220.0,322.0,322.0
2024-07-11 14:26:00+00:00,229.81,229.81,229.81,229.81,229.81,50.0,70.0,220.0,100.0,142.0,229.39,229.39,229.39,229.39,229.39,190.0,190.0,500.0,500.0,400.0
2024-07-11 14:27:00+00:00,229.81,229.81,229.81,229.81,229.8,120.0,100.0,100.0,120.0,381.0,229.15,229.15,229.15,229.15,229.15,100.0,400.0,200.0,100.0,300.0
2024-07-11 14:28:00+00:00,229.43,229.43,229.43,229.43,229.43,10.0,20.0,25.0,100.0,100.0,229.1,229.1,229.1,229.1,229.1,220.0,200.0,100.0,100.0,100.0
2024-07-11 14:29:00+00:00,229.2,229.2,229.2,229.2,229.2,14.0,114.0,234.0,120.0,234.0,228.87,228.87,228.87,228.87,228.87,320.0,120.0,120.0,140.0,120.0
2024-07-11 14:30:00+00:00,229.29,229.29,229.29,229.29,229.29,210.0,210.0,210.0,210.0,310.0,228.87,228.87,228.87,228.87,228.87,100.0,120.0,220.0,320.0,200.0
2024-07-11 14:31:00+00:00,229.63,229.63,229.63,229.63,229.63,1.0,80.0,10.0,80.0,70.0,229.21,229.21,229.21,229.21,229.21,10.0,120.0,100.0,200.0,200.0
2024-07-11 14:32:00+00:00,229.51,229.51,229.51,229.51,229.51,100.0,110.0,166.0,168.0,58.0,229.25,229.25,229.25,229.25,229.25,220.0,320.0,470.0,494.0,494.0
2024-07-11 14:33:00+00:00,229.51,229.51,229.51,229.51,229.51,20.0,414.0,114.0,14.0,434.0,229.01,229.01,229.01,229.01,229.01,282.0,100.0,200.0,82.0,100.0
2024-07-11 14:34:00+00:00,229.1,229.1,229.1,229.1,229.1,150.0,5.0,20.0,100.0,130.0,228.84,228.84,228.84,228.84,228.84,59.0,34.0,14.0,100.0,100.0
2024-07-11 14:35:00+00:00,229.07,229.07,229.07,229.07,229.07,10.0,20.0,20.0,30.0,10.0,228.75,228.75,228.75,228.75,228.75,300.0,300.0,300.0,200.0,320.0
2024-07-11 14:36:00+00:00,229.18,229.18,229.18,229.18,229.18,260.0,60.0,50.0,260.0,210.0,228.81,228.81,228.81,228.81,228.81,120.0,110.0,110.0,10.0,203.0
2024-07-11 14:37:00+00:00,229.3,229.3,229.3,229.3,229.3,23.0,263.0,100.0,250.0,300.0,228.73,228.73,228.73,228.73,228.73,119.0,119.0,520.0,420.0,20.0
2024-07-11 14:38:00+00:00,228.99,228.99,228.99,228.99,228.99,400.0,500.0,200.0,400.0,300.0,228.55,228.55,228.55,228.55,228.55,900.0,600.0,100.0,800.0,200.0
2024-07-11 14:39:00+00:00,228.99,228.99,228.99,228.99,228.99,210.0,200.0,10.0,260.0,200.0,228.71,228.72,228.72,228.72,228.72,100.0,520.0,300.0,300.0,320.0
2024-07-11 14:40:00+00:00,229.06,229.06,229.06,229.05,229.05,100.0,200.0,100.0,209.0,209.0,228.8,228.8,228.8,228.8,228.8,520.0,520.0,520.0,520.0,220.0
2024-07-11 14:41:00+00:00,228.98,228.98,228.97,228.97,228.97,20.0,20.0,100.0,300.0,100.0,228.81,228.81,228.81,228.81,228.81,45.0,20.0,45.0,20.0,65.0
2024-07-11 14:42:00+00:00,228.94,228.94,228.94,228.94,228.94,120.0,100.0,320.0,100.0,220.0,228.68,228.68,228.68,228.68,228.68,400.0,400.0,200.0,100.0,625.0
2024-07-11 14:43:00+00:00,228.79,228.79,228.79,228.79,228.79,101.0,101.0,26.0,120.0,1.0,228.62,228.62,228.62,228.62,228.62,200.0,200.0,200.0,137.0,100.0
2024-07-11 14:44:00+00:00,228.69,228.69,228.69,228.68,228.68,100.0,120.0,100.0,750.0,140.0,228.21,228.21,228.21,228.21,228.21,100.0,97.0,125.0,125.0,125.0
2024-07-11 14:45:00+00:00,228.57,228.56,228.56,228.56,228.56,100.0,45.0,253.0,45.0,145.0,228.11,228.11,228.11,228.12,228.12,200.0,200.0,20.0,20.0,200.0
2024-07-11 14:46:00+00:00,228.49,228.49,228.49,228.49,228.49,70.0,70.0,70.0,150.0,170.0,228.12,228.13,228.13,228.13,228.13,120.0,307.0,307.0,307.0,100.0
2024-07-11 14:47:00+00:00,228.57,228.57,228.56,228.56,228.56,20.0,20.0,120.0,100.0,320.0,228.38,228.38,228.38,228.38,228.38,180.0,160.0,60.0,40.0,40.0
2024-07-11 14:48:00+00:00,228.48,228.48,228.48,228.48,228.48,220.0,214.0,1.0,111.0,141.0,228.21,228.21,228.21,228.21,228.21,190.0,190.0,190.0,120.0,120.0
2024-07-11 14:49:00+00:00,228.27,228.27,228.27,228.27,228.27,25.0,25.0,160.0,25.0,35.0,228.11,228.11,228.11,228.11,228.11,200.0,200.0,200.0,220.0,320.0
2024-07-11 14:50:00+00:00,228.15,228.15,228.15,228.15,228.15,300.0,300.0,300.0,300.0,100.0,227.69,227.69,227.69,227.69,227.69,89.0,109.0,120.0,100.0,100.0
2024-07-11 14:51:00+00:00,227.98,227.98,227.98,227.98,227.98,130.0,100.0,20.0,150.0,130.0,227.58,227.58,227.58,227.58,227.58,130.0,225.0,225.0,25.0,25.0
2024-07-11 14:52:00+00:00,228.33,228.33,228.33,228.33,228.33,30.0,430.0,400.0,430.0,200.0,227.59,227.59,227.59,227.59,227.59,100.0,200.0,100.0,200.0,100.0
2024-07-11 14:53:00+00:00,228.43,228.43,228.43,228.43,228.43,74.0,54.0,200.0,99.0,300.0,228.07,228.08,228.08,228.08,228.08,30.0,107.0,27.0,47.0,110.0
2024-07-11 14:54:00+00:00,228.43,228.43,228.43,228.43,228.43,140.0,340.0,440.0,120.0,420.0,228.11,228.11,228.11,228.11,228.11,150.0,100.0,190.0,170.0,170.0
2024-07-11 14:55:00+00:00,228.47,228.47,228.47,228.47,228.47,100.0,200.0,300.0,20.0,100.0,228.14,228.14,228.14,228.14,228.14,100.0,100.0,100.0,100.0,400.0
2024-07-11 14:56:00+00:00,228.23,228.23,228.23,228.23,228.23,320.0,20.0,440.0,240.0,120.0,228.0,228.0,228.0,228.0,228.0,50.0,150.0,150.0,350.0,350.0
2024-07-11 14:57:00+00:00,228.12,228.12,228.12,228.12,228.12,60.0,200.0,260.0,280.0,380.0,227.65,227.65,227.65,227.65,227.65,200.0,100.0,200.0,200.0,300.0
2024-07-11 14:58:00+00:00,227.71,227.71,227.71,227.71,227.71,100.0,51.0,151.0,101.0,301.0,226.93,226.93,226.93,226.94,226.94,30.0,30.0,30.0,150.0,300.0
2024-07-11 14:59:00+00:00,227.09,227.09,227.09,227.09,227.09,224.0,24.0,100.0,20.0,20.0,226.65,226.65,226.65,226.65,226.65,287.0,287.0,10.0,60.0,10.0
2024-07-11 15:00:00+00:00,227.12,227.12,227.11,227.11,227.11,20.0,20.0,330.0,120.0,100.0,226.61,226.61,226.61,226.61,226.61,100.0,40.0,50.0,100.0,50.0
2024-07-11 15:01:00+00:00,227.32,227.31,227.31,227.31,227.31,20.0,165.0,70.0,335.0,100.0,226.86,226.86,226.86,226.86,226.86,265.0,40.0,300.0,300.0,50.0
2024-07-11 15:02:00+00:00,227.39,227.39,227.39,227.39,227.39,90.0,400.0,50.0,300.0,291.0,226.88,226.88,226.88,226.88,226.88,300.0,100.0,100.0,120.0,200.0
2024-07-11 15:03:00+00:00,227.43,227.43,227.43,227.43,227.42,50.0,50.0,100.0,120.0,161.0,226.83,226.83,226.83,226.83,226.83,20.0,20.0,20.0,100.0,20.0
2024-07-11 15:04:00+00:00,227.43,227.43,227.43,227.43,227.43,120.0,148.0,148.0,148.0,100.0,227.0,227.0,227.01,227.01,227.01,20.0,20.0,20.0,71.0,220.0
2024-07-11 15:05:00+00:00,227.07,227.07,227.07,227.07,227.07,43.0,43.0,23.0,43.0,23.0,226.84,226.84,226.84,226.84,226.84,199.0,200.0,200.0,300.0,220.0
2024-07-11 15:06:00+00:00,227.08,227.08,227.07,227.07,227.07,100.0,100.0,420.0,300.0,98.0,226.69,226.69,226.69,226.69,226.69,220.0,20.0,200.0,320.0,200.0
2024-07-11 15:07:00+00:00,227.32,227.32,227.32,227.32,227.32,104.0,100.0,34.0,34.0,34.0,226.95,226.95,226.96,226.96,226.96,100.0,20.0,220.0,220.0,470.0
2024-07-11 15:08:00+00:00,227.38,227.38,227.38,227.38,227.37,101.0,1.0,100.0,1.0,320.0,226.67,226.67,226.67,226.67,226.67,100.0,420.0,200.0,400.0,70.0
2024-07-11 15:09:00+00:00,227.7,227.7,227.7,227.7,227.7,114.0,114.0,314.0,314.0,314.0,227.02,227.02,227.02,227.02,227.02,420.0,320.0,400.0,300.0,100.0
2024-07-11 15:10:00+00:00,227.65,227.64,227.64,227.63,227.63,200.0,320.0,320.0,20.0,20.0,227.33,227.33,227.33,227.33,227.33,444.0,319.0,544.0,544.0,519.0
2024-07-11 15:11:00+00:00,227.39,227.39,227.39,227.39,227.39,200.0,100.0,20.0,320.0,230.0,226.95,226.96,226.96,226.96,226.96,20.0,50.0,80.0,50.0,50.0
2024-07-11 15:12:00+00:00,227.04,227.04,227.04,227.04,227.04,1.0,1.0,1.0,1.0,1.0,226.64,226.64,226.64,226.64,226.64,120.0,100.0,100.0,100.0,140.0
2024-07-11 15:13:00+00:00,226.77,226.77,226.77,226.77,226.77,50.0,211.0,211.0,211.0,231.0,226.36,226.36,226.36,226.36,226.36,200.0,200.0,100.0,300.0,100.0
2024-07-11 15:14:00+00:00,227.14,227.14,227.14,227.14,227.14,100.0,100.0,30.0,20.0,30.0,226.4,226.4,226.4,226.4,226.4,303.0,303.0,303.0,278.0,278.0
2024-07-11 15:15:00+00:00,227.28,227.28,227.28,227.28,227.28,100.0,420.0,220.0,420.0,300.0,227.04,227.04,227.04,227.05,227.05,10.0,10.0,10.0,153.0,253.0
2024-07-11 15:16:00+00:00,227.22,227.22,227.22,227.22,227.22,200.0,220.0,210.0,320.0,520.0,226.83,226.84,226.84,226.84,226.84,20.0,200.0,200.0,200.0,250.0
2024-07-11 15:17:00+00:00,226.93,226.93,226.93,226.93,226.92,100.0,200.0,100.0,200.0,30.0,226.75,226.75,226.75,226.75,226.76,200.0,100.0,300.0,300.0,252.0
2024-07-11 15:18:00+00:00,226.81,226.81,226.81,226.81,226.81,732.0,340.0,140.0,341.0,20.0,226.67,226.67,226.67,226.68,226.68,20.0,20.0,20.0,456.0,224.0
2024-07-11 15:19:00+00:00,226.93,226.93,226.93,226.93,226.93,201.0,101.0,201.0,101.0,100.0,226.76,226.76,226.76,226.76,226.76,120.0,120.0,120.0,100.0,100.0
2024-07-11 15:20:00+00:00,227.04,227.04,227.04,227.04,227.04,220.0,200.0,210.0,120.0,10.0,226.78,226.78,226.78,226.78,226.78,320.0,320.0,200.0,592.0,592.0
2024-07-11 15:21:00+00:00,227.08,227.08,227.08,227.08,227.08,20.0,20.0,200.0,20.0,20.0,226.81,226.81,226.81,226.81,226.82,15.0,15.0,25.0,15.0,1.0
2024-07-11 15:22:00+00:00,226.99,226.99,226.99,226.99,226.99,240.0,260.0,360.0,360.0,260.0,226.69,226.69,226.69,226.69,226.7,20.0,20.0,20.0,220.0,301.0
2024-07-11 15:23:00+00:00,226.91,226.91,226.91,226.91,226.91,310.0,110.0,100.0,20.0,250.0,226.63,226.63,226.63,226.63,226.63,21.0,420.0,100.0,120.0,290.0
2024-07-11 15:24:00+00:00,226.69,226.69,226.69,226.69,226.69,120.0,185.0,120.0,140.0,20.0,226.44,226.44,226.44,226.44,226.44,300.0,300.0,500.0,30.0,300.0
2024-07-11 15:25:00+00:00,226.63,226.63,226.62,226.62,226.62,30.0,50.0,270.0,9.0,13.0,226.28,226.28,226.28,226.28,226.28,98.0,5.0,105.0,105.0,100.0
2024-07-11 15:26:00+00:00,226.6,226.6,226.6,226.59,226.59,150.0,70.0,20.0,394.0,20.0,226.33,226.33,226.33,226.33,226.33,320.0,200.0,220.0,20.0,40.0
2024-07-11 15:27:00+00:00,226.73,226.73,226.73,226.72,226.72,200.0,200.0,100.0,130.0,150.0,226.34,226.34,226.34,226.34,226.34,420.0,420.0,320.0,320.0,320.0
